,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1
947,947,202104金股.xlsx,2021/4/1,"蔚蓝锂芯
SZ002245",SZ002245,0.7296,0.0689,0.0956,连续2个月推荐,3,交通运输,小市值,川财证券,1、锂电业务：电动工具市场火爆，业绩稳步上行。公司锂电池业务的重心持续向小型动力电池转移，巩固公司现有细分行业优势，成效显著。下游电动工具市场火热、需求旺盛，公司在手订单饱满、国际大厂的订单持续爬坡，产能建设有序推进，业绩有望稳步上行。 2、LED业务：行业静待复苏，高端化转型初显成效。公司于2019年调整发展战略，聚焦“高端市场和高端产品路线”，在大尺寸倒装、高压、高光效、背光、Mini LED等高端产品领域持续投入，现已在多领域初步形成了极具竞争力的产品体系。公司LED业务持续进行产品结构优化与客户结构调整，收缩低技术含量的普通照明产品，主打中高端市场，高端化转型已初显成效。 3、管理层收购、员工持股落地，利益深度绑定。去年7月，公司原控股股东澳洋集团拟将其所持公司4907万股股份（占公司总股本的5%）以3.95元/股的价格转让给绿伟有限，本次股权转让完成后，绿伟有限及其一致行动人持有的蔚蓝锂芯表决权比例将达到22.16%，公司的董事长兼总经理陈锴正式成为上市公司的实际控制人。8月，公司完成第一期员工持股计划1213.4万股股票购买，占公司总股本的1.24%，成交金额为5399.63万元，成交均价为4.45元/股。,111.5,2021-04-01,A002245
948,948,202104金股.xlsx,2021/4/1,"五 粮 液
SZ000858",SZ000858,0.5949,0.0134,0.0658,连续13个月推荐,5,食品饮料,大市值,川财证券,1、公司2020年度预计实现营收和归属母公司净利润分别为572.00、199.00亿元，均同比增长约14.00%，符合预期。公司实现稳定增长，主要系核心产品销售增长。从产品看，公司发布经典五粮液，持续丰富五粮液“1+3”产品体系，普五批价持续提升；系列酒构建以五粮春、五粮醇、五粮特曲、尖庄为主的“4+4”品牌战略，年内清理12个品牌共577款产品，推出主尖、五粮醇、五粮特曲三大单品新产。在渠道上，公司进行营销数字化转型，并大力发展团购渠道。普五单瓶渠道利润从年初不到二十元增加到一百元，经销商盈利水平得到提升。 2、2021年是“十四五”的开局之年，“创新、转型、跨越”将是主基调。针对2021年营销工作，提出一是继续丰富品牌文化；二是构建经典五粮液营销服务体系，成立经典五粮液市场营销专项工作组，完善经典五粮液产品线；三是大力打造北京、上海等八大高级市场，积极打造区域重点市场；四是健全团购体系，在渠道体系建设方面，巩固传统渠道开发团购渠道；五是充分发挥经销商联谊会的积极性；六是深化数字化转型，提高营销数字化管理能力。 3、高端酒第八代五粮液一批价从2020年初900元左右提升到年底970元左右，基本站稳千元价格带，未来有望向1100-1200价格带继续挺进。临近春节旺季，公司动销情况良好，库存较为紧张，维持在2-4周左右。根据规划，2020年公司将达到30万吨纯粮固态产能，其中普五产能约为3万吨。今年公司启动12万吨生态酿酒项目，未来总产能将突破40万吨，高端产能将突破4万吨。长期来看，受益于新一轮产品体系丰富、团购渠道红利释放、品牌价值持续回归，公司将实现高质量发展，在高端酒市场具有良好潜力，未来成长空间较大。,10697.79,2021-04-01,A000858
949,949,202104金股.xlsx,2021/4/1,"宋城演艺
SZ300144",SZ300144,0.8114,0.0149,0.0168,近7个月首推,5,休闲服务,中市值,川财证券,1、国内旅游演艺领跑企业，独特商业模式不断在重点旅游城市复制，持续取得成功。 2、计提直播业务减值损失，2021轻装上阵。 3、摆脱疫情影响，受益清明、五一假期国内旅游复苏。,561.64,2021-04-01,A300144
950,950,202104金股.xlsx,2021/4/1,"贵州茅台
SH600519",SH600519,0.5417,-0.025,0.0164,连续14个月推荐,7,食品饮料,大市值,川财证券,1、公司业绩增长符合预期。2020年公司预计实现营收、归属于母公司净利润977、455亿元，分别同比增长9.96%、10.42%，整体表现稳健。从产品来看，系列酒预计完成销量2.95万吨，实现营业总收入94亿元左右，同比微降1%左右；茅台酒预计收入增长超过10%，主要系公司加大直营渠道投放占比，产品结构逐步优化。截至10月底，茅台拥有直销渠道商68家，包括电商、商超卖场、国资企业、烟草连锁等兼具全国性和区域性的渠道商，营销渠道扁平化建设成效显著。四季度直销渠道商共将获得4160吨的飞天茅台酒销售计划，相当于2020年销售计划3.45万吨的12.1%。2020年预计公司直销占比有望超过20%。 2、供给方面，茅台集团在“2021年度生产·质量大会”上表示，2020年茅台酒基酒产量约5.02万吨，同比增长0.6%。2021年茅台酒基酒产能目标为5.53万吨，新增0.51吨产量，系列酒产量目标为2.9万吨。此次产能升级与茅台酒技改工程息息相关，该项目投产后，预计每年实际新增茅台酒产能5200吨。近期茅台一批价稳定在2800元左右，茅台批价持续坚挺，终端需求方面依旧旺盛。茅台整体供需关系没有发生较大改变，未来随着渠道结构以及产品结构改善，整体均价有望稳步提升。随着产能释放，公司业绩确定性较高。 3、“十四五”期间茅台集团力争成为贵州首家世界500强企业。根据2020年世界500强榜单，2025年茅台集团的营收目标约为2000亿元。假设贵州茅台营收占集团公司90%，即2025年实现营收约1800亿元，2020-2025年CAGR约为13%，未来几年公司预计能保持双位数的营收复合增速。未来公司在营销上扩大直营、产能上推进技改扩产能，多重举措下具备较高确定性。,26310.31,2021-04-01,A600519
951,951,202104金股.xlsx,2021/4/1,"中航机电
SZ002013",SZ002013,0.3203,0.0031,0.0113,连续4个月推荐,1,国防军工,中市值,川财证券,1、多项财务指标持续向好，持续看好航空产业高景气； 2、航空机载机电龙头，充分受益于军民航空产业高景气发展； 3、随着“十四五”进入跨越式发展阶段，公司对应产品将持续受益于我军航空装备的升级换代。民机方面，公司产品有望随国产民机发展进入加速排产期。,381.49,2021-04-01,A002013
952,952,202104金股.xlsx,2021/4/1,"派能科技
科688063",科688063,0.219,-0.1359,0.0053,近12个月首推,1,电气设备,小市值,川财证券,"1、全球领先储能电池系统提供商，背靠大股东中兴新，深入布局储能全产业链。公司是行业领先的储能电池系统提供商，主要产品包括储能电池系统及电芯，采用磷酸铁锂路线，产品可广泛应用于家庭、工商业、电网、通信基站和数据中心等领域。中兴新通讯有限公司是公司的第一大股东，持有公司27.91%股权。在家用储能领域，2019年公司自主品牌家用储能产品出货量约占全球出货总量的8.5%，位居全球第三名，第一、二名企业分别为特斯拉和LG化学。 2、全球家用储能行业高增长,下游客户均为知名储能系统提供商，市场份额高。 2020年上半年，公司储能电池系统占公司收入比例为95.73%，其中，家用储能电池系统占储能系统业务为75.90%。据测算，全球户用储能市场行业年均复合增速48%。公司是欧洲第一大储能系统集成商Sonnen、英国最大光伏产品提供商Segen等海外大型优质客户的核心供应商，在海外拥有较高品牌知名度和市场占有率。 3、竞争优势显著：产品路线优，品牌渠道广。公司产品路线优于海外竞争对手，海外对手特斯拉、LG化学等长期专注于三元锂电池产品的研发和生产，而公司及国内储能厂商普遍采用磷酸铁锂电池，磷酸铁锂电安全可靠性、循环寿命及综合成本均优于三元锂电池。从国内来看，2018、2019年公司电力系统储能锂电池出货量分别位居国内第二、第三名，公司已经与境外多家知名新能源设备集成商建立了稳定的合作关系公司，在户用储能领域具有品牌渠道优势。",0.0,2021-04-01,A688063
953,953,202104金股.xlsx,2021/4/1,"中海油服
SH601808",SH601808,0.337,0.0412,-0.0121,近2个月首推,1,采掘,中市值,川财证券,1、公司部分服务价格已经上涨，并恢复到2019年的水平，预计全年工作量显著上涨。 2、2021年2月4日，中海油将发布年度指引，资本支出大幅增长，新项目数量增长90%，公司业绩将显著改善。 3、预计公司一季度业绩同比高增长，股价回调后更具投资价格。,416.54,2021-04-01,A601808
954,954,202104金股.xlsx,2021/4/1,"海油发展
SH600968",SH600968,0.4308,0.0081,-0.0639,连续2个月推荐,1,采掘,小市值,川财证券,1、母公司中海油资本支出大幅增长，2021年新开发项目数量增长90%，将带动公司营业收入和利润显著增长。 2、近期国际油价大幅上升，海外深水业务有望回暖，将带动公司海外业务突破。 3、公司在国内海上油气生产业务中市占率超过95%，未来海上油气增长将推动公司业务稳步发展。,46.07,2021-04-01,A600968
955,955,202104金股.xlsx,2021/4/1,"智飞生物
SZ300122",SZ300122,0.9278,0.0532,0.264,连续4个月推荐,3,医药生物,大市值,山西证券,自主产品批签发翻倍增长，代理产品HPV疫苗持续快速放量，公司业绩维持高增速。与默沙东续约，进一步增强公司业绩确定性。多个研发项目进展顺利，公司自主产品地位持续提升。新冠疫苗已获紧急使用，有望为公司带来可观利润增长。,3312.0,2021-04-01,A300122
956,956,202104金股.xlsx,2021/4/1,"东方财富
SZ300059",SZ300059,0.5041,0.051,0.1647,连续16个月推荐,5,非银金融,大市值,山西证券,公司业绩弹性高，成本水平低。证券业务稳健，收入增速高于行业平均水平。基金销售业务增长势头强劲，贡献业绩增量。公司在流量及用户黏性方面具有领先优势，海量用户基础及协同效应是未来业绩继续增长的保障。,2602.03,2021-04-01,A300059
957,957,202104金股.xlsx,2021/4/1,"隆基股份
SH601012",SH601012,0.6039,0.0288,0.0742,连续10个月推荐,3,电气设备,大市值,山西证券,1、全球最大单晶硅片供应商，首创金刚线切割技术，大力推广单晶硅片路线，使单晶硅电池成为当前光伏市场的主流路线，在工艺技术、精细化生产管理及规模化方面具有显著优势，毛利率高于同行业其他公司，在原材料价格高企的情况下承受能力较强，有望继续扩大市占率。 2、积极进行垂直一体化布局，依托规模效应及品牌优势拓展组件业务，2020年组件出货量跃升至全球第一，多年来保持高研发投入，未来成长性持续看好 3、与多家硅料及玻璃企业签订长单合同，保障原材料充足供应 4、获得长期资金加持，市场信心充足,3465.42,2021-04-01,A601012
958,958,202104金股.xlsx,2021/4/1,"恒立液压
SH601100",SH601100,0.4293,0.0464,0.0255,连续9个月推荐,3,机械设备,大市值,山西证券,公司油缸业务已经成熟，在国内外资主机厂中持续稳健渗透。泵阀业务方面，以挖掘机泵阀作为突破口，逐步实现其他起重机、高空作业平台等的进口替代。短期公司通过对中、大挖泵阀的渗透，放量可期。长远公司凭借精密的制造优势深耕更广阔的工业泵阀市场。考虑到液压件行业广阔的进口替代市场空间以及公司的龙头地位，未来值得期待。,1144.28,2021-04-01,A601100
959,959,202104金股.xlsx,2021/4/1,"中国中免
SH601888",SH601888,0.612,0.0098,0.0128,连续12个月推荐,7,休闲服务,大市值,山西证券,1)离岛免税：每人每年免税额度、行邮税放宽后离岛免税客单价天花板打开，2020 年海南免税消费客单价达到 6128.8 元/人，同比增长 69.4%，公司未来有望凭借线上推出离岛补购政策+线下多业态综合店布局，较快提升客单价水平；2)机场免税：机场免税在各免税渠道中份额最高，2018 年占比达到 73.2%；其中中免系已包揽北上广核心机场的免税经营权。在全国有免税店运营的 65 家机场中占有 58 家。疫情影响下机场店线下客流量大幅下滑，公司推出日上直邮有税业务，充分发挥协同采购的规模优势，有效弥补了 线下客流不足的损失。,5993.71,2021-04-01,A601888
960,960,202104金股.xlsx,2021/4/1,"工业富联
SH601138",SH601138,0.3456,0.009,0.0125,近12个月首推,1,电子,中市值,山西证券,（1）短期：数据中心建设带动云服务器需求；5G换机周期开启。 （2）中长期：工业互联网改造向多行业渗透，成长空间巨大；进军汽车领域，年底推出电动汽车。,418.15,2021-04-01,A601138
961,961,202104金股.xlsx,2021/4/1,"成都银行
SH601838",SH601838,0.7581,0.008,0.0124,连续2个月推荐,1,银行,中市值,山西证券,1.成都银行从目前银行板块PB-ROE分布，最具性价比。 2.规模快速扩张，存贷款保持高增。 3.不良率延续下降趋势，资产质量显著提高。 4.四川地方经济增长强劲，区域战略升级值得期待。,407.13,2021-04-01,A601838
