,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1,新进
867,867,202104金股.xlsx,2021/4/1,"森马服饰
SZ002563",SZ002563,0.9771,0.0035,0.1441,近12个月首推,1,纺织服装,中市值,华金证券,1、短期看，低基数推升 21Q1 的服装消费增速，公司 21 年或进入补库存阶段，公司预 计 21 年恢复至 19 年水平； 2、长期看，近两年童装维持双位数增长可期待，受益市场向龙头集聚，公司一般维持 15%左右增速； 3、森马 21 年希望利润回到没有 Kidiliz 影响的 19 年，以此测算目前 PE（2021E）15 倍，估值相对合理。,311.17,2021-04-01,A002563,1
868,868,202104金股.xlsx,2021/4/1,"泡泡玛特
HK09992",HK09992,0.3774,-0.0445,0.1213,近12个月首推,1,港股,小市值,华金证券,公司为国内潮玩行业的开创者与引领者，以 IP 发掘和运营为核心海内外业务多元化拓展，公司具 备 IP 消费稀缺属性及中长期 IP 运营变现潜力。头部 IP 占比愈加均匀，单一 IP 依赖风险进一步 降低， 2020 年 Molly/Dimoo/Pucky/The Monsters 四 大 核 心 IP 收 入 占 比 分 别 为 14.2%/12.5%/11.9%/8.1%，Molly、Pucky 收入占比分别较 2019 年降低 12.9%/6.8%。公司会员 数量迅猛增长，2020 年累计注册会员数量增长 520 万人至 740 万人，新增会员销售额贡献占比 88.8%，公司管理层预计 2021 年仍将实现 80%-100%会员人数的增长。海内外线上、线下渠道稳 步拓展，2020 年国内新增 76 家零售店、526 家机器人商店，截至 2020 年末公司零售店、机器人 商店分别为 187/1351 家；海外业务有望成为第二增长曲线，尽管受到新冠疫情的持续影响，2020 年公司实现海外销售收入 0.74 亿元，同比增速达 175.8%，公司预计今年将在海外市场开设超过 20 家零售店。,0.0,2021-04-01,AK09992,1
869,869,202104金股.xlsx,2021/4/1,"广 和 通
SZ300638",SZ300638,0.2686,0.0056,0.0896,近3个月首推,2,通信,小市值,华金证券,根据 IDC 预测，2021 年传统 PC 市场将增长 18.2%，2020-2025 年预测期内复合年增 长率（CAGR）为 2.5%，行业迎来复苏，且行业集中度提升，无线通信模组内置率增 长。对移动支付赛道，移动 POS 机的增长和升级推动通信模组发展。对车载赛道，庞 大的汽车市场带来车联网产业的巨大需求，车联网驱动车载模组的需求增长。广和通在 物联网模组大颗粒赛道和 IoT 多维赛道做了深度和广度布局，有望把握下游需求确定性 增长。,137.0,2021-04-01,A300638,1
870,870,202104金股.xlsx,2021/4/1,"海大集团
SZ002311",SZ002311,0.8618,0.0026,0.069,近5个月首推,1,农林牧渔,大市值,华金证券,1、饲料动保行业景气度上行，猪料和水产料 2021 年 1-2 月行业销量同比高增长，开局 良好； 2、临近水产投苗旺季，苗种价格纷纷上涨，农户投苗积极性高； 3、进军反刍料，又一增长点； 4、行业加速整合，市场份额扩张有望提速。,1371.33,2021-04-01,A002311,1
871,871,202104金股.xlsx,2021/4/1,"香港交易所
HK00388",HK00388,0.5727,-0.0057,0.0652,近2个月首推,1,港股,小市值,华金证券,1、疫情期间并未放松价值追求，H220 新业务明显好转； 2、绝对低估位置，寿险基本面向上转好，估值与基本面背离较大 3、50 人力目标指引新业务向上，不考虑价值提升仍能以量驱动,0.0,2021-04-01,AK00388,1
872,872,202104金股.xlsx,2021/4/1,"中航科工
HK02357",HK02357,0.3537,0.0038,0.0173,近12个月首推,1,港股,小市值,华金证券,1、公司下属子公司及相关 A 股国防军工类上市公司 2020 年动态 PE 均超过 50 倍，公司是港股 上市的航空类公司唯一标的，具有稀缺性。 2、国防军工行业景气度长期向上。2020 年 11 月，在党的十九届五中全会审议通过的《中共中 央关于制定国民经济和社会发展第十四个五年规划和二〇三五年远景目标的建议》对加快国防和 军队现代化建设作出战略部署，明确提出“确保二〇二七年实现建军百年奋斗目标”。 3、公司充分受益于航空工业集团的发展战略，近期已经完成收购中航直升机有限 100% 的股权； 我们认为，公司作为航空工业集团在港股的唯一上市平台，未来资本运作的空间仍然存在。,0.0,2021-04-01,AK02357,1
873,873,202104金股.xlsx,2021/4/1,"金博股份
科688598",科688598,0.4832,-0.0112,-0.0095,近3个月首推,1,有色金属,小市值,华金证券,1、光伏热场行业龙头，产品供不应求； 2、二季度产能快速释放，业绩持续高增长； 3、碳碳复合材料持续替代石墨材料，公司市占率继续上行。,0.0,2021-04-01,A688598,1
881,881,202104金股.xlsx,2021/4/1,"启明星辰
SZ002439",SZ002439,0.216,-0.0081,-0.0512,近10个月首推,1,计算机,中市值,东莞证券,网络安全,296.99,2021-04-01,A002439,1
884,884,202104金股.xlsx,2021/4/1,"风华高科
SZ000636",SZ000636,0.2084,-0.0112,-0.095,近4个月首推,2,电子,中市值,东莞证券,被动元件国产替代,255.32,2021-04-01,A000636,1
885,885,202104金股.xlsx,2021/4/1,"瑞丰新材
SZ300910",SZ300910,0.654,-0.0147,0.2338,近12个月首推,1,化工,小市值,东北证券,润滑油添加剂千亿赛道，国产替代正当时，推荐瑞丰新材 润滑油添加剂市场巨大，公司成长可期。全球润滑油添加剂市场庞大，据IMARC Group，2019全球规模达159亿美元，中国已成为全球第二大市场，据Statista，2019年中国市场规模为95.9万吨，但全球市场仍由国外四大厂商主导，国内技术壁垒有望突破，同时节能减排政策推动润滑油添加剂产品升级，国产替代进程正在进一步加速。 加快高端润滑油复合剂API认证，进一步打开国内外市场。公司已与中石化、中石油旗下等国内主要润滑油企业建立长期的合作关系，向客户提供优质的润滑油单剂及复合剂。公司已自主掌握SN、CI-4汽油及柴油复合剂配方工艺，目前正在国外加快申请SP、CK最高级别的机油复合剂API认证。通过认证后，公司复合剂产品可顺利进入海外及国内润滑油供应体系，市场空间将打开，快速扩大份额。 扩产能调结构，市场份额不断提升。公司市场占有率逐渐上升，2019全球占有率达0.89%，后期有望持续提升。公司2019年底拥有单剂产能7.1万吨，复合剂产能1.5万吨，通过新建及技改项目，预计2022年新乡产能接近15万吨，后期随着沧州15万吨产能的释放，规模不断提升。公司正实现从单剂向复合剂的结构转变，另外新乡1.52万吨募投项目中的极压耐磨剂和黏度指数改进剂等特种单剂将进一步完善产品矩阵，实现产品升级，稳固公司国内润滑油添加剂龙头地位。无碳纸显色剂行业增速平稳，公司保持引领行业。公司作为无碳纸显色剂行业龙头，是国内该类产品的开创者和领导者，在技术储备和研发能力上均处于领先水平，在国内外市占有率始终保持领先。 投资建议：润滑油添加剂国产替代是驱动，产能扩张是支撑，加速API认证，市占率与盈利能力有望同时提升。预计公司2020-2022年实现营收9.25/14.76/19.66亿元，归母净利润1.95/3.07/4.30亿元，对应PE分别为54X/34X/25X，当前PEG为0.71，2019年全球市占率仅为0.89%，伴随公司产能投产以及高级别API的认证，将强化成长逻辑，公司2021-2022复合增速为49%，建议给与2021年1倍PEG，取值PE为49X，对应市值150亿元。给予“买入”评级。 风险提示：API认证不及预期；产能消化不及预期；需求下滑风险。,32.99,2021-04-01,A300910,1
888,888,202104金股.xlsx,2021/4/1,"长春高新
SZ000661",SZ000661,0.8878,0.0051,0.1055,近2个月首推,3,医药生物,大市值,东北证券,国内生长激素市场空间广阔，长期高增速可期。国内适用于生长激素治疗的儿童患者人群超过350万人，目前整体治疗率仅3%左右，并且患者平均用药时长与欧美发达国家还有一定差距，未来提升空间大。金赛拥有粉针、水针和长效水针三种剂型，产品线完备，随着消费升级粉针逐步向水针和长效升级，患者年用药金额有望不断提升。此外，公司重组促卵泡素产品处于快速增长期，有望成为第二大产品线，持续贡献业绩增量。 重磅品种鼻喷流感疫苗新上市有望快速放量。百克生物主要产品水痘疫苗2020年1-11月累计批签发超750万支，占比超30%，国内两针法进一步推广下，水痘疫苗市场规模有望进一步扩容。重磅新品鼻喷流感疫苗于2020年3月获批，年内批签发超过150万支。疫情过后人民群众对疫苗产品认知度提升巨大，公司鼻喷流感疫苗有望持续放量。带状疱疹疫苗处于III期临床，国内进度领先；瑞宙生物13价肺炎和20价肺炎疫苗有望进入临床，疫苗板块中长期增长动力充足。 考虑到生长激素国内渗透率仍处于低位，适应症有待进一步拓展，剂型升级有望量价齐升，公司产品线齐全，销售能力强，先发优势显著；二线产品促卵泡激素开始放量，为公司带来新的利润增长点；疫苗板块重磅新品鼻喷流感疫苗上市，新冠疫情后大众对疫苗产品认知度提升，公司产品有望快速放量，业绩增长确定性较强。预计公司2020-2022年营收分别为92.55亿元、125.83亿元和152.26亿元，对应归母净利润分别为30.57亿元、42.82亿元和52.68亿元，对应市盈率为59X、42X和34X。,1797.51,2021-04-01,A000661,1
889,889,202104金股.xlsx,2021/4/1,"方正证券
SH601901",SH601901,0.4633,0.0139,0.0862,近4个月首推,1,非银金融,中市值,东北证券,方正集团重整计划草案将于四月底前提交，届时重整计划将明朗化，若平安证券和方正证券顺利合并，整体规模将跻身头部券商行列。,767.23,2021-04-01,A601901,1
892,892,202104金股.xlsx,2021/4/1,"星 期 六
SZ002291",SZ002291,0.168,0.0074,-0.0853,近5个月首推,2,纺织服装,小市值,东北证券,1）遥望开年GMV加速启动，21Q1业绩兑现确定性强；21年至今（截至3月24日）已累计带货20.3亿+，同比20Q1的1.52亿保持12倍以上增速，公司21Q1业绩有望超预期； 2）主播签约+品类扩容进行中，21年GMV有望实现翻倍增长；遥望21年预计建设60余名全约主播+百余名商务约主播梯队；同时积极扩充服装、珠宝等带货品类，两类主播全年有望分别贡献百亿GMV； 3）定增方案进行中，30亿定增贡献未来营收增量；YOWANT数字营销云及社交生态圈项目有望年均贡献超30亿营收，助力公司巩固市场地位； 4）行业高景气度，MCN整合兼并趋势下头部效应凸显；21年直播电商预计2万亿市场对应~70%高速增长，遥望作为抖音和快手核心服务商，已形成成熟商业模式，头部价值凸显；,99.62,2021-04-01,A002291,1
893,893,202104金股.xlsx,2021/4/1,"振华科技
SZ000733",SZ000733,0.5878,0.0047,-0.0914,近7个月首推,2,电子,中市值,东北证券,公司业绩大超预期，充分验证军工行业高景气度 公司全年业绩实现高速增长，单季度来看，Q4实现归母净利润1.63-2.52亿元，同比实现大幅扭亏（去年四季度大幅计提导致亏损），环比三季度增长32.5%-105%，作为军工行业先期指标，充分验证了军工行业高景气度。预计十四五期间，下游需求有望大规模释放，未来公司新型元器件业务有望持续高增长。 将彻底甩掉历史包袱，业绩有望充分体现元器件业务发展 公司历史上业务较为繁杂，包括手机整机和动力电池等业务，由于手机整机和动力电池业务发展困难，出现大幅亏损，严重影响公司整体业绩。近几年公司通过瘦身健体，逐步压缩和出清亏损资产，聚焦新型电子元器件业务，已取得显著成效。预计2020年深圳通信和振华新能源导致的减值准备约为2亿元，剔除该因素影响，公司元器件业务贡献的利润约为7.21-8.10亿元。预计2021年开始，上述深圳通信和振华新能源的减值风险消除，业绩有望充分体现元器件业务发展的实际情况。 盈利预测与投资建议 鉴于军品业务发展大超预期，上调公司盈利预测，预计公司2020/21/22年将实现营业收入44.02/63.32/85.50亿元，归母净利润分别为5.95/11.38/16.28亿元，EPS分别为1.16/2.21/3.16元，对应PE分别为46/24/17倍。鉴于军工行业景气度不断提升，给予40倍PE，对应2021年目标价为88.40元，维持“买入”评级。 风险提示 军品订单释放和军品交付不及预期。,254.21,2021-04-01,A000733,1
895,895,202104金股.xlsx,2021/4/1,"瑞丰新材
SZ300910",SZ300910,0.654,-0.0147,0.2338,近12个月首推,1,化工,小市值,东北证券,润滑油添加剂千亿赛道，国产替代正当时，推荐瑞丰新材 润滑油添加剂市场巨大，公司成长可期。全球润滑油添加剂市场庞大，据IMARC Group，2019全球规模达159亿美元，中国已成为全球第二大市场，据Statista，2019年中国市场规模为95.9万吨，但全球市场仍由国外四大厂商主导，国内技术壁垒有望突破，同时节能减排政策推动润滑油添加剂产品升级，国产替代进程正在进一步加速。 加快高端润滑油复合剂API认证，进一步打开国内外市场。公司已与中石化、中石油旗下等国内主要润滑油企业建立长期的合作关系，向客户提供优质的润滑油单剂及复合剂。公司已自主掌握SN、CI-4汽油及柴油复合剂配方工艺，目前正在国外加快申请SP、CK最高级别的机油复合剂API认证。通过认证后，公司复合剂产品可顺利进入海外及国内润滑油供应体系，市场空间将打开，快速扩大份额。 扩产能调结构，市场份额不断提升。公司市场占有率逐渐上升，2019全球占有率达0.89%，后期有望持续提升。公司2019年底拥有单剂产能7.1万吨，复合剂产能1.5万吨，通过新建及技改项目，预计2022年新乡产能接近15万吨，后期随着沧州15万吨产能的释放，规模不断提升。公司正实现从单剂向复合剂的结构转变，另外新乡1.52万吨募投项目中的极压耐磨剂和黏度指数改进剂等特种单剂将进一步完善产品矩阵，实现产品升级，稳固公司国内润滑油添加剂龙头地位。无碳纸显色剂行业增速平稳，公司保持引领行业。公司作为无碳纸显色剂行业龙头，是国内该类产品的开创者和领导者，在技术储备和研发能力上均处于领先水平，在国内外市占有率始终保持领先。 投资建议：润滑油添加剂国产替代是驱动，产能扩张是支撑，加速API认证，市占率与盈利能力有望同时提升。预计公司2020-2022年实现营收9.25/14.76/19.66亿元，归母净利润1.95/3.07/4.30亿元，对应PE分别为54X/34X/25X，当前PEG为0.71，2019年全球市占率仅为0.89%，伴随公司产能投产以及高级别API的认证，将强化成长逻辑，公司2021-2022复合增速为49%，建议给与2021年1倍PEG，取值PE为49X，对应市值150亿元。给予“买入”评级。 风险提示：API认证不及预期；产能消化不及预期；需求下滑风险。,32.99,2021-04-01,A300910,1
