,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1,新进
1190,1190,202105金股.xlsx,2021/4/30,"格力电器
SZ000651",SZ000651,0.46,-0.0063,-0.0055,连续9个月推荐,2,家用电器,大市值,西南证券,随着疫情防控常态化下，商业活动、装修活动等正常进行，空调行业逐步恢复正常出货节奏。 在疫情和新能效标准实施刺激下，各企业库存清理加速，价格战结束，空调出货价格和终端稳步提升。我们看好国内空调行业实现量价齐升态势，格力电器作为龙头企业充分受益： 1、空调库存低位，2020年需求有望后移，2021年释放后移需求。 2、公司渠道改革逐渐成型，渠道效率提升。 4、空调价格逐渐回升，对冲原材料价格波动影响，顺利传导到下游。 股价催化剂：地产竣工回暖。,3607.03,2021-04-30,A000651,0
1191,1191,202105金股.xlsx,2021/4/30,"西部超导
科688122",科688122,0.4304,-0.0354,-0.0211,连续3个月推荐,2,有色金属,小市值,西南证券,1、西部超导是服务国家战略的高端钛合金龙头公司，短期高端钛合金业务有望大规模放量，公司是我国航空用钛合金棒丝材的主要研发生产基地，预计2022年产能达到8000吨/年，十四五期间我国航空装备尤其主战机型将加速列装以及升级换代，军机数量增长以及单机含钛量提升，公司高端钛合金业务有望大规模放量。 2、低温超导业务和高温合金业务有望成为业绩新增长点，低温超导业务具有领先优势，逐步拓展下游MRI超导线材及超导磁体商业化应用，高温合金业务积极探索进口替代市场，两项业务有望成为公司未来长期收入新的增长点。 股价催化剂：军工产业扶持政策落地，高温合金产品落地等。,0.0,2021-04-30,A688122,0
1192,1192,202105金股.xlsx,2021/4/30,"江山欧派
SH603208",SH603208,0.291,-0.0133,-0.0364,连续2个月推荐,1,轻工制造,小市值,西南证券,1、今年精装率恢复上行，预计精装套数增长30%，对精装持续性无需担忧。 2、公司品类扩张逻辑持续，入户门、防火门顺利投产，柜类快速放量，增长空间广阔。 3、新客户开拓成效显著，大客户占比显著降低，现金流较为健康。 股价催化剂：竣工数据向好。,112.87,2021-04-30,A603208,0
1193,1193,202105金股.xlsx,2021/4/30,"康泰生物
SZ300601",SZ300601,0.5148,-0.0711,-0.0394,连续3个月推荐,1,医药生物,大市值,西南证券,1、现有4联苗与乙肝疫苗量价齐升；13价肺炎疫苗现场核查结束，预计2021Q2获批上市；人二倍体狂苗预计Q2正式报产，2022H1有望获批上市。 2、13价肺炎与人二倍体狂苗国内竞争格局优，获批可实现快速放量。 3、新冠疫苗研发双技术路径顺利推进，其中灭活苗预计Q2进入III期临床。 股价催化剂：未来几年业绩有望加速增长。,1273.86,2021-04-30,A300601,0
1195,1195,202105金股.xlsx,2021/4/30,"金山办公
科688111",科688111,0.396,-0.0566,-0.0618,连续2个月推荐,3,计算机,小市值,西南证券,1、 B端：1）大B市场：公司深耕B端客户价值，凭借协作战略打开业务天花板、做厚现有头部B端客户收入。正版化及国产化替代双趋势驱动下，公司凭借自身产品优势有望持续受益。2）小B市场：针对垂直行业做行业特有的中小型办公软件，这块真空市场未来有望给WPS带来全新增量。 2、 C端：付费用户数增长强劲，MAU持续提升，云化趋势下公司授权业务有望持续高增长。 股价催化剂：2021Q1业绩超预期。,0.0,2021-04-30,A688111,0
1196,1196,202105金股.xlsx,2021/4/30,"药明康德
SH603259",SH603259,0.5946,-0.0402,-0.0986,连续7个月推荐,6,医药生物,大市值,西南证券,1、随着海外产能向我国的持续转移以及国内创新药的崛起，我国CXO行业规模有望保持20%以上的复合增速。 2、公司是我国CXO行业龙头，在客户资源、赋能平台、人才优势等方面具有较高壁垒，竞争优势显著。3、公司短期、中期和长期均有充足发展动力，其中小分子CRO/CDMO为公司在中短期内提供充足的业绩驱动力，基因和细胞治疗CDMO、临床CRO为公司提供中长期加速引擎。 股价催化剂：订单超预期；海外疫情反复,2107.14,2021-04-30,A603259,0
1197,1197,202105金股.xlsx,2021/4/30,"中远海控
SH601919",SH601919,0.9688,0.0184,0.0914,连续7个月推荐,3,交通运输,大市值,中信建投,（1）运价持续超预期，一季度淡季不淡。一季度集装箱航运市场持续向好，中国出口集装箱运价综合指数均值为1960.99点，同比增长113.33%，环比增长53.8%。是集运历史上最好的“春节”，也是最好的“淡季”。 （2）二三季度运价或将持续维持高位。美线方面，美国周度进口全球集装箱海运货物数据再创历史新高，零售商提前布局返校季与假日商品，美线运力规模受制于港口效率等出现供给瓶颈，供需关系持续紧张，夏季淡季不淡。欧线方面，在苏伊士运河拥堵之前就已经出现舱位紧张情况，拥堵后遗症在4月中下旬以后逐步体现，欧线二季度运价或将整体维持高位。进入三季度传统旺季，运价或仍将维持高位。叠加美线长协价在4/5月份逐步生效，二三季度业绩仍存大超预期可能性。 （3）继续维持公司“买入”评级，目标价28元。我们预计公司2021/2022年营业收入分别为2366亿、2188亿元，净利润分别为433亿、283亿元。当前集运行业处于盈利高度景气状态，我们给予2021年8倍估值（较原有10倍估值打八折），对应市值约3500亿，我们继续维持公司“买入”评级不变，上调目标价18.3至28元。,1695.97,2021-04-30,A601919,0
1198,1198,202105金股.xlsx,2021/4/30,"紫金矿业
SH601899",SH601899,0.674,0.0329,0.0807,连续10个月推荐,4,有色金属,大市值,中信建投,1. 矿产铜进入关键增长期，2021年三大铜矿项目集中投产； 2. 矿产金产能持续扩张，低成本大型金矿投产矿产单位成本有望下降； 3. 预计公司2021年-2023年归母净利分别为146亿元、196亿元和243亿元，对应当前股价的PE分别为19倍、14倍和11倍，考虑到公司的行业地位和未来成长性，维持公司“买入评级”。,2266.49,2021-04-30,A601899,0
1199,1199,202105金股.xlsx,2021/4/30,"鄂尔多斯
SH600295",SH600295,0.6439,0.0221,0.0612,连续3个月推荐,1,采掘,小市值,中信建投,1、内蒙古十三五的能耗双控效果较差，相较于山东省控制焦炭产量而言，内蒙控制硅铁产量会更为严格。硅铁在钢铁成本占比不到5%，焦炭占比再30%-40%，相关政策一旦得到严格执行，硅铁的价格弹性更甚于焦炭。 2、在内蒙古政策出台后，甘肃省也出台了类似政策，在二季度开始对限制类产能征收差别电价，甘肃的硅铁产能占到了全国的10%。根据19年数据，能耗总量和单位能耗的增速排名倒数前三的省份为内蒙、宁夏和辽宁。宁夏是硅铁另一个主产区，如果宁夏后续出台相关双控政策，硅铁的紧缺程度会进一步加剧。 3、鄂尔多斯硅铁年产量为160万吨，占全国产量的30%以上，是毫无疑问的硅铁龙头。保守估计硅铁不含税价格上涨2500元对应的利润增厚可达26.5亿元。,127.05,2021-04-30,A600295,0
1200,1200,202105金股.xlsx,2021/4/30,"平安银行
SZ000001",SZ000001,0.856,0.0234,0.0331,连续5个月推荐,6,银行,大市值,中信建投,平安银行一季报全面超出我们预期，营收、利润均双位数增长，存款结构、成本明显改善下净息差保持稳定，财富管理中收非常亮眼，资产质量彻底出清后信用成本下降贡献利润增长，ROE开始回升。我们预计2021-2023年归母净利润增速为22.2%、22.4%和23.1%，当前估值1.29X 21年PB，目标价对应2X 21年PB，上行空间55%，维持买入评级和首推组合。,4560.35,2021-04-30,A000001,0
1201,1201,202105金股.xlsx,2021/4/30,"抚顺特钢
SH600399",SH600399,0.7538,-0.041,0.0285,连续8个月推荐,2,钢铁,中市值,中信建投,1、公司作为国内高温合金行业的龙头，技术上存在很高的壁垒。目前国内高温合金市场需求增长稳定，供给仍存在不小的缺口由进口填补。 2、竞争格局方面，抚钢份额占据行业的三成，今年还将有新产能投产的预期，顺利达产后产能实现翻倍。 3、公司新一届管理层上任后，管理持续改善，具体体现在成本的降低和财务、管理费用的下降。产能的客观增长叠加公司降本减费的主观努力将助推公司业绩大幅提升。,274.32,2021-04-30,A600399,0
1203,1203,202105金股.xlsx,2021/4/30,"敏华控股
HK01999",HK01999,0.5459,-0.0236,0.0135,连续2个月推荐,2,港股,小市值,中信建投,公司作为软体家居龙头、功能沙发翘楚，国内产品、渠道、运营齐发力，线下开店提速，电商业务高速增长，内销持续成长；越南产能布局先发优势显著，生产效率进一步提升，外销自20年5月开始环比逐步改善。公司基本面扎实，同时高分红持续回馈股东，我们持续看好敏华控股的长期投资价值，坚定推荐！,0.0,2021-04-30,AK01999,0
1204,1204,202105金股.xlsx,2021/4/30,"徐工机械
SZ000425",SZ000425,0.8299,-0.0327,0.0027,连续2个月推荐,3,机械设备,中市值,中信建投,1）公司大股东徐工有限完成混改，引入战略投资者以及员工持股平台。混改后企业机制更加灵活，运营效率有望提升。 2）徐工有限在完成混改后， 有望启动未上市工程机械资产的注入。有望注入的四大资产主要包括挖机、混凝土机械、塔机与矿山机械等。 挖机2019年收入规模约为160-170亿；混凝土机械为100+亿；塔机约36亿；矿山机械约17亿；合计320亿以上。资产注入后，公司的盈利弹性有望进一步提升。,535.14,2021-04-30,A000425,0
1206,1206,202105金股.xlsx,2021/4/30,"万润股份
SZ002643",SZ002643,0.0449,0.0026,-0.0019,连续2个月推荐,1,化工,小市值,中信建投,1. 沸石和OLED高速增长，2021年7月1日国六标准执行带来国内沸石新增需求量；OLED受益于下游高增速，过去两年利润增速100%；2. PI和光刻胶单体作为孵化新材料业务开始放量。,140.92,2021-04-30,A002643,0
1207,1207,202105金股.xlsx,2021/4/30,"招商积余
SZ001914",SZ001914,0.2183,0.0112,-0.0147,连续2个月推荐,1,房地产,小市值,中信建投,业绩表现亮眼，主要得益于资管业务的明显恢复。公司一季度实现归母净利1.1-1.3亿元，同比大幅增长85.3%-118.9%，主要原因在于资管业务在疫情防控常态化后，商场客流量稳步复苏，业绩实现了良好的修复，期内归母净利润较上年同期增加了4000-5000万元。 物业管理板块实现稳健增长。虽然公司未披露去年一季度物管板块的业绩基数，但由于去年上半年公司的物管板块实现归母净利润约2.5亿，同时考虑疫情影响，一季度业绩水平略低于二季度，因此我们预计去年一季度物管板块的归母净利润在1亿左右。结合当期预告1000-2000万的增加值，则物管板块期内归母净利润的增速约在10-20%左右，实现稳步增长。 优质项目连连中标，政府物管采购竞争力榜单名列第一。今年一季度，公司相继中标了福建医科大学滨海院区、北京师范大学、良品铺子大厦、山东省肿瘤医院质子研究院等项目，涵盖了医院、学校、写字楼等众多业态。同时据政府采购大数据研究院发布的全国政府采购物业管理服务最具竞争力500强榜单，公司独占鳌头，其中旗下的中航物业排名第1，招商物业排名第30。众多优质公建类项目的中标和在行业榜单中名列榜首，体现了公司在公建类物业领域的领头羊地位和强劲竞争力。,137.13,2021-04-30,A001914,0
